logM, logSFR
10.8104, -0.1605761
11.10829, 0.8648062
11.0546, 1.70314
10.10342, 0.9045455
10.13374, 0.3342981
10.12925, 0.484087
10.4976, -1.257097
10.10266, 0.5548478
10.07731, 0.3513798
10.17289, 0.6128431
10.461, -0.1020241
10.42787, 0.4361368
10.04393, 0.3236583
10.39517, 0.3602099
10.48052, 0.986427
10.15595, 0.4900764
10.92364, 0.988777
10.03537, 0.4489767
10.09953, 0.7085167
10.37005, 0.5236577
11.18009, -0.2696941
10.63223, 0.9531552
10.60388, 1.107692
10.8952, 1.716135
10.38729, 0.9497096
10.63749, 1.052736
10.99025, 1.676667
10.55447, 1.05624
10.70471, 1.11562
10.51537, 0.6430352
10.02078, 1.282035
10.02701, 0.0910937
10.16871, 0.7043753
10.1475, 0.6572696
10.1778, 0.3216799
10.47265, 0.6923138
10.31649, 0.1916849
10.26471, 0.6052083
10.29068, 0.6717988
10.15821, 0.480595
10.08574, 0.824465
10.18429, 0.6637052
10.13286, 0.7164572
10.42508, 0.8526741
10.19437, 0.59
10.35366, 0.5396387
10.01672, 0.8571712
10.41589, 1.002944
10.10035, 0.4806453
10.9141, 0.03820745
10.37153, 1.021005
10.10428, 0.5998845
10.16482, 0.4747749
10.62726, -0.9005271
11.09654, -0.1004239
10.31715, 0.7803292
10.59995, -0.5270532
10.68333, 0.6845063
10.28647, 0.8725281
10.17119, 0.9653435
10.66501, 0.7926069
10.8347, 1.563878
10.35237, 0.7701743
10.98668, 0.5695218
10.08388, -0.06713593
10.61536, -0.8545017
10.41431, 0.1700169
10.05087, 0.1696318
10.55298, -0.7277879
10.78094, 0.492924
10.59452, -0.526601
10.70203, 0.9706268
10.21896, 0.1024586
10.30933, 1.030822
11.06977, 0.998695
10.91149, -0.4112322
10.36293, 0.8323188
10.51269, -1.209242
10.02538, 0.6201136
10.93103, 0.7312782
10.44756, 0.4103077
10.06937, 0.3898231
10.58451, -0.8139245
10.71764, 0.8823996
10.43638, 0.8577443
10.46367, 0.9683366
10.01575, 1.091343
10.01864, 0.334273
10.68263, 1.331895
10.12545, 0.791633
10.20923, 0.1919645
10.70293, -0.08642855
10.07181, 0.9095078
10.65967, 1.153411
10.23243, 0.6780002
11.12626, 1.234879
10.50401, 0.8631516
10.24596, 0.5900477
10.48378, 0.9664181
10.27848, 0.8824761
10.38212, 0.8854111
10.28185, 0.6912141
10.26871, 1.293632
10.84917, -0.3492037
10.59547, -0.6311288
10.15617, 0.6457866
10.91762, 1.259964
10.30459, -1.280605
10.12097, 0.882174
10.69046, -0.1589033
10.10188, 0.7339287
10.54176, 0.8764286
10.08125, 0.02230401
10.13174, 0.3086259
10.24127, 0.5886304
10.0609, 0.6216174
10.6307, -0.7470045
10.68697, 1.008328
10.25079, 0.4413297
11.10192, -0.06941265
10.8436, -0.7313862
10.12011, 0.577732
10.62249, 0.1182998
10.22442, 1.208325
10.39735, 0.7258959
10.65059, 1.129218
10.32422, 0.7198178
10.59465, -1.169037
10.10558, 0.3953584
10.34035, 0.5348625
10.61817, -1.03407
10.08667, 0.5164077
10.49957, 1.175406
10.27369, 0.6206034
11.03772, 1.456599
10.6025, 1.287397
10.37128, 0.745122
10.82172, 1.158132
10.71391, 1.119846
10.40649, 0.714416
10.14181, 0.6104507
10.99571, 1.434777
11.11788, -0.1577431
10.11987, 0.6989454
10.31553, 1.019532
10.45341, 0.917312
10.50428, 0.09975118
10.31966, 0.5716705
11.02839, 0.1774239
10.32012, 0.876884
10.49784, 0.7105816
10.16377, 0.3139967
10.9473, 0.8453652
10.42996, 0.09039602
10.33846, 0.8111112
10.73901, 1.327485
10.46818, -0.2019188
10.45552, 0.7905846
10.04397, 0.7461126
10.73245, 0.7034836
10.73286, 1.008493
10.38978, 0.9892567
10.97947, 0.3606472
10.3195, 0.5161539
10.11716, 0.8279671
10.186, 0.6063118
10.9057, -0.9814273
10.11591, 0.9153411
10.11143, 0.7391728
10.16058, 0.4097044
10.04258, 0.276137
10.07809, 0.7692983
10.63093, 0.7541205
10.00474, 0.8980212
10.64956, 1.157761
10.12885, 0.7507895
11.31884, 1.593574
10.33405, 0.5767226
10.1829, 0.8559939
10.88636, 0.8307633
10.36425, 0.8819396
10.06234, -0.3021804
10.06785, 0.6082142
11.39809, 0.7628593
10.48596, 0.4292584
10.65514, 1.225716
10.25261, 0.187057
10.23203, -0.1015926
10.25197, 0.7294921
10.0258, 0.5770937
10.22377, 0.1792539
11.03872, 1.47999
10.01521, 0.5951242
10.45438, -0.01875201
10.01979, 0.5006383
10.53124, 0.5623364
10.00715, 0.7794493
10.09721, 0.4752558
10.30396, 0.9363891
10.55981, 0.6168169
10.05929, 0.6392695
10.24025, 0.5483497
10.51327, 0.7057836
10.3382, 0.9134539
10.09892, 0.7825205
10.11912, 0.4798727
10.31926, 0.6282468
10.18661, 0.6823962
10.36342, 0.7603952
10.44495, 0.7921376
10.48342, 1.625444
10.97072, -0.02266721
10.25648, 0.2418919
10.1824, 0.5337194
10.31032, 0.5608077
10.05152, 0.6848205
10.37869, 0.621409
10.05535, 0.6228653
10.00762, 0.3781711
10.05964, 0.6742017
10.46142, 1.078897
10.88154, 0.3966819
10.91915, 0.7486699
10.6329, 0.3911425
10.94798, 0.9359007
10.29707, 0.1459341
11.01228, 0.9039513
10.38173, 0.6438462
10.78286, -0.7503955
10.19116, 0.1212707
10.34534, -0.02773039
10.06849, 0.4917363
10.27217, 1.035121
10.53398, 0.8410959
11.01064, 1.863325
10.71376, -1.108528
10.52423, -0.8845748
10.95094, 1.453238
10.97669, -0.3415485
10.28264, 0.7131276
10.7533, -0.3091507
10.47656, 1.066577
10.08778, 0.5668966
10.08714, 0.4083525
11.15718, -0.619338
10.25239, 0.5909963
10.12878, 0.02535345
10.08652, 0.4612072
10.51348, -0.9310068
10.62898, 0.08162033
10.29674, 0.9368954
10.00747, 0.7967899
10.72666, -0.7247792
10.62127, -0.3676797
11.02709, -0.1677598
10.39875, 0.676147
10.37686, 0.5102656
10.47153, 0.687108
10.44116, 0.7384171
10.46204, 0.541702
10.25372, 0.8034446
10.78672, -0.9221056
10.08098, 0.8203668
10.12313, 0.475369
10.5682, 0.9155174
10.03239, 0.42643
10.07047, 0.6587679
10.14163, 0.8424293
10.43913, 0.4324591
10.17137, 0.6570329
10.02337, 0.6981015
10.65839, -0.8463594
10.78433, 1.052923
10.91615, 0.8096507
10.2668, 0.6986657
10.16662, 0.4180976
10.38463, 1.146759
10.67684, 1.109627
10.24557, 0.735118
10.20737, 1.020404
10.06208, 0.5150327
10.58497, 1.425268
10.27579, 0.593621
10.13458, 0.1356762
10.54616, 1.153022
10.17634, 0.5884027
10.10434, 0.2799058
10.39675, 0.9176821
10.09257, 0.6412897
10.18928, 0.6136216
10.61236, 0.3799205
10.23885, 0.4351402
10.09118, 0.4402712
10.80074, 0.4309917
11.01761, 0.4923929
10.91382, 0.2207391
10.65731, 0.7504907
10.86014, 0.6117408
10.34195, 0.7077151
10.14499, 0.7695877
10.08175, 0.7236172
10.13543, 0.439817
10.88975, -0.005294906
10.11432, 0.3049167
10.63602, 0.9418725
10.5606, 0.6012684
10.78217, -0.2697624
10.40691, 1.008968
10.843, -0.5568796
10.02907, 0.5106115
10.39585, 0.6946687
10.51391, 1.085735
10.7471, -0.8885999
10.38142, 0.491864
10.36022, 0.6838417
10.22755, 0.1510871
10.26258, 0.744571
10.73677, 0.9711486
10.10514, -0.9751539
11.0062, 0.607468
10.302, 1.077657
10.5484, 0.1977078
10.36446, -0.3690417
10.79595, 1.57346
10.25283, 0.02543262
10.56217, 0.8593577
10.10021, 0.6157894
10.23267, -0.3156677
10.70243, 0.6223369
10.43269, 0.8176697
10.20344, -1.045349
10.49657, 0.5392585
10.05818, -0.3333164
10.29767, 0.1447166
10.83506, 0.9737751
10.67476, 0.2590068
10.64499, 0.6805485
10.12251, -0.6312993
10.45548, 0.334774
10.70882, 0.4142107
10.55395, 0.6187552
10.55769, -0.6916268
10.96037, 0.6784009
10.21667, 0.4039774
11.00343, 0.7713635
10.81952, -0.5007548
10.69844, 0.5960714
10.40353, 0.5546798
10.6275, 0.3575913
10.17822, 0.2635958
10.59604, 0.6487339
10.68593, 0.8832492
10.01313, -0.6930857
10.17718, 0.7005242
10.07716, 0.612116
10.27041, 0.6317862
10.34449, 0.2968205
11.12465, -0.4695337
10.76214, 0.4198948
10.81796, -0.9026895
10.60573, 0.005988047
10.06447, 0.3395178
10.48541, -0.2185859
10.1068, 0.5398251
10.45817, 0.4869566
10.52452, 0.1582718
10.54216, 0.3154085
10.11742, 0.7319543
11.21366, 0.497166
10.39817, 0.3521227
10.39448, 0.2905039
10.28345, 0.1364002
10.19798, -0.4714147
10.35495, 1.008395
10.44699, 0.1274286
10.80759, 0.9455484
10.13261, 0.54041
10.57716, 1.089214
10.15931, -0.08646881
10.13197, 0.4772962
10.50491, -0.6786349
10.50858, 0.3722542
10.40784, 0.1248565
10.03116, -0.3005009
10.62638, 0.4922453
10.88643, 0.4711766
10.3491, 0.2861496
10.49271, 0.1912688
10.14033, -0.1602976
10.08562, -0.1424837
10.11129, -0.148393
10.33455, 0.09150806
10.61267, 0.01797047
10.36263, -0.3542442
10.71893, 0.9699159
